sensitivity_case,scenario,label,delivered_diesel_cost_usd_per_mwh,hydrogen_capex_multiplier,outage_duration_hours,carbon_price_usd_per_t,total_annual_cost_usd,lcoe_usd_per_mwh_served,diesel_mwh,diesel_co2_t,carbon_cost_usd,eens_mwh,lpsp,critical_load_served_ratio,survivable_outage_duration_h,resilience_penalty_usd,resilience_adjusted_cost_usd,delta_cost_usd,battery_hydrogen_preferred_pure,delta_cost_resilience_adjusted_usd,battery_hydrogen_preferred_resilience
316,battery_hydrogen,PV + battery + hydrogen,900.0,0.85,48.0,150.0,3737018.9837222747,359.0910198213176,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3737018.9837222747,-3613965.5900064367,True,-3831266.252818937,True
317,diesel_battery,PV + diesel + battery,900.0,0.9,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-3538867.439713929,True,-3756168.102526429,True
317,battery_hydrogen,PV + battery + hydrogen,900.0,0.9,48.0,150.0,3812117.1340147825,366.3072184793107,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3812117.1340147825,-3538867.439713929,True,-3756168.102526429,True
318,diesel_battery,PV + diesel + battery,900.0,0.95,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-3463769.289421421,True,-3681069.9522339213,True
318,battery_hydrogen,PV + battery + hydrogen,900.0,0.95,48.0,150.0,3887215.2843072903,373.5234171373037,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3887215.2843072903,-3463769.289421421,True,-3681069.9522339213,True
319,diesel_battery,PV + diesel + battery,900.0,1.0,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-3388671.139128913,True,-3605971.8019414134,True
319,battery_hydrogen,PV + battery + hydrogen,900.0,1.0,48.0,150.0,3962313.434599798,380.73961579529674,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3962313.434599798,-3388671.139128913,True,-3605971.8019414134,True
320,diesel_battery,PV + diesel + battery,900.0,1.05,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-3313572.9888364053,True,-3530873.6516489056,True
320,battery_hydrogen,PV + battery + hydrogen,900.0,1.05,48.0,150.0,4037411.584892306,387.9558144532898,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4037411.584892306,-3313572.9888364053,True,-3530873.6516489056,True
321,diesel_battery,PV + diesel + battery,900.0,1.1,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-3238474.8385438975,True,-3455775.5013563978,True
321,battery_hydrogen,PV + battery + hydrogen,900.0,1.1,48.0,150.0,4112509.735184814,395.17201311128287,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4112509.735184814,-3238474.8385438975,True,-3455775.5013563978,True
322,diesel_battery,PV + diesel + battery,900.0,1.15,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-3163376.6882513897,True,-3380677.35106389,True
322,battery_hydrogen,PV + battery + hydrogen,900.0,1.15,48.0,150.0,4187607.8854773217,402.38821176927587,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4187607.8854773217,-3163376.6882513897,True,-3380677.35106389,True
323,diesel_battery,PV + diesel + battery,900.0,1.2,48.0,150.0,7350984.573728711,706.3578105353264,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7568285.236541212,-3088278.537958881,True,-3305579.200771381,True
323,battery_hydrogen,PV + battery + hydrogen,900.0,1.2,48.0,150.0,4262706.03576983,409.60441042726904,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4262706.03576983,-3088278.537958881,True,-3305579.200771381,True
324,diesel_battery,PV + diesel + battery,950.0,0.3,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-4764786.620395023,True,-4982087.283207524,True
324,battery_hydrogen,PV + battery + hydrogen,950.0,0.3,48.0,150.0,2910939.3305046884,279.71283458339406,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2910939.3305046884,-4764786.620395023,True,-4982087.283207524,True
325,diesel_battery,PV + diesel + battery,950.0,0.35,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-4689688.470102515,True,-4906989.132915016,True
325,battery_hydrogen,PV + battery + hydrogen,950.0,0.35,48.0,150.0,2986037.4807971963,286.9290332413871,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2986037.4807971963,-4689688.470102515,True,-4906989.132915016,True
326,diesel_battery,PV + diesel + battery,950.0,0.4,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-4614590.319810008,True,-4831890.982622508,True
326,battery_hydrogen,PV + battery + hydrogen,950.0,0.4,48.0,150.0,3061135.631089704,294.1452318993802,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3061135.631089704,-4614590.319810008,True,-4831890.982622508,True
327,diesel_battery,PV + diesel + battery,950.0,0.45,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-4539492.1695175,True,-4756792.83233,True
327,battery_hydrogen,PV + battery + hydrogen,950.0,0.45,48.0,150.0,3136233.781382212,301.36143055737324,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3136233.781382212,-4539492.1695175,True,-4756792.83233,True
328,diesel_battery,PV + diesel + battery,950.0,0.5,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-4464394.019224992,True,-4681694.682037492,True
328,battery_hydrogen,PV + battery + hydrogen,950.0,0.5,48.0,150.0,3211331.93167472,308.57762921536624,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3211331.93167472,-4464394.019224992,True,-4681694.682037492,True
329,diesel_battery,PV + diesel + battery,950.0,0.55,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-4389295.868932484,True,-4606596.531744985,True
329,battery_hydrogen,PV + battery + hydrogen,950.0,0.55,48.0,150.0,3286430.0819672276,315.7938278733593,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3286430.0819672276,-4389295.868932484,True,-4606596.531744985,True
330,diesel_battery,PV + diesel + battery,950.0,0.6,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-4314197.718639976,True,-4531498.381452477,True
330,battery_hydrogen,PV + battery + hydrogen,950.0,0.6,48.0,150.0,3361528.2322597355,323.01002653135237,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3361528.2322597355,-4314197.718639976,True,-4531498.381452477,True
331,diesel_battery,PV + diesel + battery,950.0,0.65,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-4239099.568347469,True,-4456400.231159968,True
331,battery_hydrogen,PV + battery + hydrogen,950.0,0.65,48.0,150.0,3436626.3825522433,330.2262251893454,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3436626.3825522433,-4239099.568347469,True,-4456400.231159968,True
332,diesel_battery,PV + diesel + battery,950.0,0.7,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-4164001.4180549607,True,-4381302.080867461,True
332,battery_hydrogen,PV + battery + hydrogen,950.0,0.7,48.0,150.0,3511724.532844751,337.4424238473385,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3511724.532844751,-4164001.4180549607,True,-4381302.080867461,True
333,diesel_battery,PV + diesel + battery,950.0,0.75,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-4088903.267762453,True,-4306203.930574954,True
333,battery_hydrogen,PV + battery + hydrogen,950.0,0.75,48.0,150.0,3586822.683137259,344.6586225053315,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3586822.683137259,-4088903.267762453,True,-4306203.930574954,True
334,diesel_battery,PV + diesel + battery,950.0,0.8,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-4013805.117469945,True,-4231105.780282445,True
334,battery_hydrogen,PV + battery + hydrogen,950.0,0.8,48.0,150.0,3661920.833429767,351.87482116332455,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3661920.833429767,-4013805.117469945,True,-4231105.780282445,True
335,diesel_battery,PV + diesel + battery,950.0,0.85,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-3938706.967177437,True,-4156007.6299899374,True
335,battery_hydrogen,PV + battery + hydrogen,950.0,0.85,48.0,150.0,3737018.9837222747,359.0910198213176,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3737018.9837222747,-3938706.967177437,True,-4156007.6299899374,True
336,diesel_battery,PV + diesel + battery,950.0,0.9,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-3863608.8168849293,True,-4080909.4796974296,True
336,battery_hydrogen,PV + battery + hydrogen,950.0,0.9,48.0,150.0,3812117.1340147825,366.3072184793107,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3812117.1340147825,-3863608.8168849293,True,-4080909.4796974296,True
337,diesel_battery,PV + diesel + battery,950.0,0.95,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-3788510.6665924215,True,-4005811.3294049217,True
337,battery_hydrogen,PV + battery + hydrogen,950.0,0.95,48.0,150.0,3887215.2843072903,373.5234171373037,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3887215.2843072903,-3788510.6665924215,True,-4005811.3294049217,True
338,diesel_battery,PV + diesel + battery,950.0,1.0,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-3713412.5162999136,True,-3930713.179112414,True
338,battery_hydrogen,PV + battery + hydrogen,950.0,1.0,48.0,150.0,3962313.434599798,380.73961579529674,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3962313.434599798,-3713412.5162999136,True,-3930713.179112414,True
339,diesel_battery,PV + diesel + battery,950.0,1.05,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-3638314.366007406,True,-3855615.028819906,True
339,battery_hydrogen,PV + battery + hydrogen,950.0,1.05,48.0,150.0,4037411.584892306,387.9558144532898,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4037411.584892306,-3638314.366007406,True,-3855615.028819906,True
340,diesel_battery,PV + diesel + battery,950.0,1.1,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-3563216.215714898,True,-3780516.878527398,True
340,battery_hydrogen,PV + battery + hydrogen,950.0,1.1,48.0,150.0,4112509.735184814,395.17201311128287,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4112509.735184814,-3563216.215714898,True,-3780516.878527398,True
341,diesel_battery,PV + diesel + battery,950.0,1.15,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-3488118.06542239,True,-3705418.7282348904,True
341,battery_hydrogen,PV + battery + hydrogen,950.0,1.15,48.0,150.0,4187607.8854773217,402.38821176927587,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4187607.8854773217,-3488118.06542239,True,-3705418.7282348904,True
342,diesel_battery,PV + diesel + battery,950.0,1.2,48.0,150.0,7675725.950899712,737.5622846935931,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,7893026.613712212,-3413019.9151298814,True,-3630320.5779423816,True
342,battery_hydrogen,PV + battery + hydrogen,950.0,1.2,48.0,150.0,4262706.03576983,409.60441042726904,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4262706.03576983,-3413019.9151298814,True,-3630320.5779423816,True
343,diesel_battery,PV + diesel + battery,1000.0,0.3,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-5089527.997566023,True,-5306828.660378523,True
343,battery_hydrogen,PV + battery + hydrogen,1000.0,0.3,48.0,150.0,2910939.3305046884,279.71283458339406,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2910939.3305046884,-5089527.997566023,True,-5306828.660378523,True
344,diesel_battery,PV + diesel + battery,1000.0,0.35,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-5014429.847273516,True,-5231730.510086015,True
344,battery_hydrogen,PV + battery + hydrogen,1000.0,0.35,48.0,150.0,2986037.4807971963,286.9290332413871,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2986037.4807971963,-5014429.847273516,True,-5231730.510086015,True
345,diesel_battery,PV + diesel + battery,1000.0,0.4,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-4939331.696981007,True,-5156632.3597935075,True
345,battery_hydrogen,PV + battery + hydrogen,1000.0,0.4,48.0,150.0,3061135.631089704,294.1452318993802,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3061135.631089704,-4939331.696981007,True,-5156632.3597935075,True
346,diesel_battery,PV + diesel + battery,1000.0,0.45,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-4864233.546688499,True,-5081534.209501,True
346,battery_hydrogen,PV + battery + hydrogen,1000.0,0.45,48.0,150.0,3136233.781382212,301.36143055737324,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3136233.781382212,-4864233.546688499,True,-5081534.209501,True
347,diesel_battery,PV + diesel + battery,1000.0,0.5,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-4789135.396395992,True,-5006436.059208492,True
347,battery_hydrogen,PV + battery + hydrogen,1000.0,0.5,48.0,150.0,3211331.93167472,308.57762921536624,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3211331.93167472,-4789135.396395992,True,-5006436.059208492,True
348,diesel_battery,PV + diesel + battery,1000.0,0.55,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-4714037.246103484,True,-4931337.9089159835,True
348,battery_hydrogen,PV + battery + hydrogen,1000.0,0.55,48.0,150.0,3286430.0819672276,315.7938278733593,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3286430.0819672276,-4714037.246103484,True,-4931337.9089159835,True
349,diesel_battery,PV + diesel + battery,1000.0,0.6,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-4638939.095810976,True,-4856239.758623476,True
349,battery_hydrogen,PV + battery + hydrogen,1000.0,0.6,48.0,150.0,3361528.2322597355,323.01002653135237,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3361528.2322597355,-4638939.095810976,True,-4856239.758623476,True
350,diesel_battery,PV + diesel + battery,1000.0,0.65,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-4563840.945518468,True,-4781141.608330969,True
350,battery_hydrogen,PV + battery + hydrogen,1000.0,0.65,48.0,150.0,3436626.3825522433,330.2262251893454,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3436626.3825522433,-4563840.945518468,True,-4781141.608330969,True
351,diesel_battery,PV + diesel + battery,1000.0,0.7,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-4488742.79522596,True,-4706043.45803846,True
351,battery_hydrogen,PV + battery + hydrogen,1000.0,0.7,48.0,150.0,3511724.532844751,337.4424238473385,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3511724.532844751,-4488742.79522596,True,-4706043.45803846,True
352,diesel_battery,PV + diesel + battery,1000.0,0.75,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-4413644.644933453,True,-4630945.307745952,True
352,battery_hydrogen,PV + battery + hydrogen,1000.0,0.75,48.0,150.0,3586822.683137259,344.6586225053315,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3586822.683137259,-4413644.644933453,True,-4630945.307745952,True
353,diesel_battery,PV + diesel + battery,1000.0,0.8,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-4338546.4946409445,True,-4555847.157453445,True
353,battery_hydrogen,PV + battery + hydrogen,1000.0,0.8,48.0,150.0,3661920.833429767,351.87482116332455,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3661920.833429767,-4338546.4946409445,True,-4555847.157453445,True
354,diesel_battery,PV + diesel + battery,1000.0,0.85,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-4263448.344348436,True,-4480749.007160937,True
354,battery_hydrogen,PV + battery + hydrogen,1000.0,0.85,48.0,150.0,3737018.9837222747,359.0910198213176,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3737018.9837222747,-4263448.344348436,True,-4480749.007160937,True
355,diesel_battery,PV + diesel + battery,1000.0,0.9,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-4188350.194055929,True,-4405650.856868429,True
355,battery_hydrogen,PV + battery + hydrogen,1000.0,0.9,48.0,150.0,3812117.1340147825,366.3072184793107,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3812117.1340147825,-4188350.194055929,True,-4405650.856868429,True
356,diesel_battery,PV + diesel + battery,1000.0,0.95,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-4113252.043763421,True,-4330552.706575921,True
356,battery_hydrogen,PV + battery + hydrogen,1000.0,0.95,48.0,150.0,3887215.2843072903,373.5234171373037,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3887215.2843072903,-4113252.043763421,True,-4330552.706575921,True
357,diesel_battery,PV + diesel + battery,1000.0,1.0,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-4038153.893470913,True,-4255454.556283413,True
357,battery_hydrogen,PV + battery + hydrogen,1000.0,1.0,48.0,150.0,3962313.434599798,380.73961579529674,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3962313.434599798,-4038153.893470913,True,-4255454.556283413,True
358,diesel_battery,PV + diesel + battery,1000.0,1.05,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-3963055.7431784053,True,-4180356.4059909056,True
358,battery_hydrogen,PV + battery + hydrogen,1000.0,1.05,48.0,150.0,4037411.584892306,387.9558144532898,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4037411.584892306,-3963055.7431784053,True,-4180356.4059909056,True
359,diesel_battery,PV + diesel + battery,1000.0,1.1,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-3887957.5928858975,True,-4105258.2556983978,True
359,battery_hydrogen,PV + battery + hydrogen,1000.0,1.1,48.0,150.0,4112509.735184814,395.17201311128287,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4112509.735184814,-3887957.5928858975,True,-4105258.2556983978,True
360,diesel_battery,PV + diesel + battery,1000.0,1.15,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-3812859.4425933897,True,-4030160.10540589,True
360,battery_hydrogen,PV + battery + hydrogen,1000.0,1.15,48.0,150.0,4187607.8854773217,402.38821176927587,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4187607.8854773217,-3812859.4425933897,True,-4030160.10540589,True
361,diesel_battery,PV + diesel + battery,1000.0,1.2,48.0,150.0,8000467.328070711,768.7667588518597,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,8217767.990883212,-3737761.292300881,True,-3955061.955113381,True
361,battery_hydrogen,PV + battery + hydrogen,1000.0,1.2,48.0,150.0,4262706.03576983,409.60441042726904,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4262706.03576983,-3737761.292300881,True,-3955061.955113381,True
